6.03900,0.003906,-0.001953,-0.001953,0.003906,-0.001953,-0.001953,7106.68
6.04900,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.96
6.07000,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.96
6.09100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.96
6.11300,-0.001953,-0.001953,-0.001953,-0.001953,-0.001953,-0.001953,7106.96
6.13400,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.96
6.15500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.79
6.17700,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.79
6.19800,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.79
6.21900,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.79
6.24000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.79
6.25100,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.29
6.27100,0.144531,0.140625,9.789063,0.144531,0.140625,9.789063,7106.29
6.29400,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.29
6.31500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.29
6.33600,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.57
6.35800,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.57
6.37800,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.57
6.39900,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.57
6.42000,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.57
6.43300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.62
6.45500,0.109375,0.140625,9.820313,0.109375,0.140625,9.820313,7106.62
6.47500,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.62
6.49800,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.62
6.52000,0.109375,0.140625,9.820313,0.109375,0.140625,9.820313,7106.62
6.53000,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.24
6.55100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.24
6.57200,0.001953,-0.001953,-0.001953,0.001953,-0.001953,-0.001953,7107.24
6.59500,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.24
6.61700,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.24
6.63800,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7107.18
6.64900,0.001953,-0.003906,0,0.001953,-0.003906,0,7107.18
6.66900,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7107.18
6.69100,0.001953,-0.001953,0.003906,0.001953,-0.001953,0.003906,7107.18
6.71100,0.109375,0.140625,9.820313,0.109375,0.140625,9.820313,7107.18
6.73200,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.13
