1.016,-0.160156,0.253906,9.792969
1.028,-0.121094,0.253906,9.792969
1.048,-0.160156,0.253906,9.792969
1.058,-0.121094,0.253906,9.792969
1.071,-0.121094,0.253906,9.792969
1.081,-0.160156,0.253906,9.792969
1.102,-0.121094,0.253906,9.792969
1.113,-0.160156,0.253906,9.792969
1.123,-0.121094,0.253906,9.792969
1.144,-0.160156,0.253906,9.792969
1.155,-0.121094,0.253906,9.792969
1.165,-0.121094,0.21875,9.792969
1.186,-0.121094,0.253906,9.792969
1.196,-0.121094,0.253906,9.792969
1.206,-0.121094,0.253906,9.792969
1.227,-0.160156,0.253906,9.792969
1.237,-0.121094,0.253906,9.792969
1.248,-0.121094,0.292969,9.753906
1.269,-0.121094,0.253906,9.792969
1.279,-0.121094,0.253906,9.792969
1.29,-0.121094,0.253906,9.753906
1.302,-0.160156,0.253906,9.753906
1.322,-0.160156,0.253906,9.792969
1.333,-0.160156,0.292969,9.792969
1.345,-0.160156,0.253906,9.792969
1.366,-0.121094,0.253906,9.792969
1.377,-0.121094,0.253906,9.792969
1.388,-0.121094,0.253906,9.824219
1.399,-0.160156,0.253906,9.792969
1.419,-0.160156,0.253906,9.792969
1.431,-0.160156,0.253906,9.753906
1.441,-0.121094,0.292969,9.792969
1.462,-0.121094,0.253906,9.753906
1.473,-0.121094,0.21875,9.792969
1.483,-0.121094,0.21875,9.753906
1.503,-0.082031,0.21875,9.792969
1.514,-0.121094,0.21875,9.792969
1.524,-0.160156,0.21875,9.792969
1.546,-0.121094,0.21875,9.753906
1.557,-0.121094,0.21875,9.824219
1.567,-0.121094,0.253906,9.792969
1.588,-0.160156,0.253906,9.792969
1.599,-0.160156,0.253906,9.753906
1.61,-0.121094,0.253906,9.753906
1.631,-0.160156,0.253906,9.792969
1.641,-0.121094,0.292969,9.753906
1.652,-0.160156,0.253906,9.792969
1.673,-0.160156,0.253906,9.792969
1.684,-0.160156,0.253906,9.753906
1.695,-0.160156,0.253906,9.753906
1.716,-0.121094,0.292969,9.792969
1.728,-0.121094,0.253906,9.792969
1.738,-0.121094,0.253906,9.792969
1.749,-0.121094,0.253906,9.792969
1.77,-0.082031,0.253906,9.792969
1.781,-0.121094,0.253906,9.753906
1.792,-0.121094,0.253906,9.792969
1.813,-0.121094,0.253906,9.753906
1.823,-0.121094,0.253906,9.753906
1.834,-0.121094,0.253906,9.792969
1.844,-0.121094,0.253906,9.792969
1.865,-0.121094,0.253906,9.792969
1.877,-0.121094,0.253906,9.792969
1.887,-0.160156,0.253906,9.753906
1.908,-0.160156,0.253906,9.792969
1.918,-0.160156,0.292969,9.792969
1.929,-0.121094,0.292969,9.792969
1.95,-0.160156,0.292969,9.792969
1.961,-0.160156,0.253906,9.792969
1.971,-0.160156,0.292969,9.792969
1.993,-0.160156,0.253906,9.792969
2.004,-0.160156,0.253906,9.792969
2.014,-0.160156,0.253906,9.792969
2.036,-0.121094,0.21875,9.792969
2.046,-0.121094,0.253906,9.792969
2.057,-0.121094,0.253906,9.753906
2.077,-0.121094,0.253906,9.792969
2.088,-0.121094,0.21875,9.792969
2.099,-0.121094,0.21875,9.792969
2.119,-0.121094,0.253906,9.792969
2.131,-0.121094,0.253906,9.792969
2.141,-0.082031,0.253906,9.792969
2.152,-0.082031,0.21875,9.792969
2.172,-0.082031,0.253906,9.824219
2.183,-0.082031,0.21875,9.824219
2.194,-0.082031,0.253906,9.824219
2.215,-0.121094,0.253906,9.792969
2.225,-0.199219,0.253906,9.710938
2.237,-0.199219,0.292969,9.789063
2.257,-0.199219,0.253906,9.789063
2.268,-0.238281,0.253906,9.714844
2.279,-0.160156,0.292969,9.792969
2.299,-0.160156,0.292969,9.792969
2.31,-0.121094,0.292969,9.753906
